drugbank_id	status	valid
DB00748	{'approved'}	True
DB00749	{'approved', 'vet_approved', 'investigational'}	True
DB00750	{'approved'}	True
DB00751	{'approved', 'investigational'}	True
DB00752	{'approved', 'investigational'}	True
DB00753	{'approved', 'vet_approved'}	True
DB00754	{'approved'}	True
DB00755	{'approved', 'nutraceutical', 'investigational'}	True
DB00756	{'approved', 'withdrawn'}	True
DB00757	{'approved', 'investigational'}	True
DB00758	{'approved'}	True
DB00759	{'approved', 'vet_approved', 'withdrawn'}	True
DB00760	{'approved', 'investigational'}	True
DB00761	{'approved', 'withdrawn'}	True
DB00762	{'approved', 'investigational'}	True
DB00763	{'approved'}	True
DB00764	{'experimental'}	True
DB00765	{'approved'}	True
DB00766	{'approved', 'vet_approved'}	True
DB00767	{'withdrawn'}	True
DB00768	{'approved'}	True
DB00769	{'approved'}	True
DB00770	{'approved', 'investigational'}	True
DB00771	{'approved'}	True
DB00772	{'approved', 'investigational'}	True
DB00773	{'approved'}	True
DB00774	{'approved', 'withdrawn', 'investigational'}	True
DB00775	{'approved'}	True
DB00776	{'approved'}	True
DB00777	{'approved'}	True
DB00778	{'approved', 'withdrawn', 'investigational'}	True
DB00779	{'approved', 'investigational'}	True
DB00780	{'approved'}	True
DB00782	{'approved'}	True
DB00783	{'approved', 'vet_approved', 'investigational'}	True
DB00784	{'approved'}	True
DB00785	{'approved'}	True
DB00786	{'investigational'}	True
DB00787	{'approved'}	True
DB00788	{'approved', 'vet_approved'}	True
DB00789	{'approved'}	True
DB00790	{'approved'}	True
DB00791	{'approved'}	True
DB00792	{'approved', 'vet_approved'}	True
DB00793	{'approved', 'withdrawn'}	True
DB00794	{'approved', 'vet_approved'}	True
DB00795	{'approved'}	True
DB00796	{'approved'}	True
DB00797	{'approved', 'vet_approved'}	True
DB00798	{'approved', 'vet_approved'}	True
DB00799	{'approved', 'investigational'}	True
DB00800	{'approved'}	True
DB00801	{'approved', 'illicit', 'withdrawn'}	True
DB00802	{'approved', 'illicit'}	True
DB00803	{'approved'}	True
DB00804	{'approved'}	True
DB00805	{'approved'}	True
DB00806	{'approved', 'investigational'}	True
DB00807	{'approved', 'vet_approved'}	True
DB00808	{'approved'}	True
DB00809	{'approved', 'investigational'}	True
DB00810	{'approved', 'investigational'}	True
DB00811	{'approved'}	True
DB00812	{'approved', 'vet_approved'}	True
DB00813	{'approved', 'illicit', 'vet_approved', 'investigational'}	True
DB00814	{'approved', 'vet_approved'}	True
DB00815	{'experimental'}	True
DB00816	{'approved'}	True
DB00817	{'approved', 'investigational'}	True
DB00818	{'approved', 'vet_approved', 'investigational'}	True
DB00819	{'approved', 'vet_approved'}	True
DB00820	{'approved', 'investigational'}	True
DB00821	{'approved', 'vet_approved', 'withdrawn'}	True
DB00822	{'approved'}	True
DB00823	{'approved'}	True
DB00824	{'approved', 'experimental'}	True
DB00825	{'approved'}	True
DB00826	{'approved'}	True
DB00827	{'approved', 'withdrawn', 'investigational'}	True
DB00828	{'approved'}	True
DB00829	{'approved', 'illicit', 'vet_approved', 'investigational'}	True
DB00830	{'approved', 'illicit'}	True
DB00831	{'approved', 'investigational'}	True
DB00832	{'approved'}	True
DB00833	{'approved'}	True
DB00834	{'approved', 'investigational'}	True
DB00835	{'approved'}	True
DB00836	{'approved'}	True
DB00837	{'experimental'}	True
DB00838	{'approved'}	True
DB00839	{'approved', 'investigational'}	True
DB00840	{'approved'}	True
DB00841	{'approved'}	True
DB00842	{'approved'}	True
DB00843	{'approved'}	True
DB00844	{'approved'}	True
DB00845	{'approved', 'investigational'}	True
DB00846	{'approved'}	True
DB00847	{'approved', 'investigational'}	True
DB00848	{'approved', 'vet_approved', 'withdrawn', 'investigational'}	True
DB00849	{'approved'}	True
DB00850	{'approved'}	True
DB00851	{'approved', 'investigational'}	True
DB00852	{'approved'}	True
DB00853	{'approved', 'investigational'}	True
DB00854	{'approved'}	True
DB00855	{'approved'}	True
DB00856	{'approved', 'experimental'}	True
DB00857	{'approved', 'vet_approved', 'investigational'}	True
DB00859	{'approved'}	True
DB00860	{'approved', 'vet_approved'}	True
DB00861	{'approved', 'investigational'}	True
DB00862	{'approved'}	True
DB00863	{'approved', 'withdrawn'}	True
DB00864	{'approved', 'investigational'}	True
DB00865	{'approved', 'illicit'}	True
DB00866	{'withdrawn', 'experimental'}	True
DB00867	{'approved', 'investigational'}	True
DB00868	{'approved'}	True
DB00869	{'approved'}	True
DB00870	{'approved', 'withdrawn'}	True
DB00871	{'approved'}	True
DB00872	{'approved', 'investigational'}	True
DB14596	{'approved'}	True
DB00874	{'approved', 'vet_approved', 'investigational'}	True
DB00875	{'approved', 'withdrawn', 'investigational'}	True
DB00876	{'approved'}	True
DB00877	{'approved', 'investigational'}	True
DB00878	{'approved', 'vet_approved', 'withdrawn'}	True
DB00879	{'approved', 'investigational'}	True
DB00880	{'approved', 'vet_approved'}	True
DB00881	{'approved', 'investigational'}	True
DB00882	{'approved', 'investigational'}	True
DB00883	{'approved', 'investigational'}	True
DB00884	{'approved', 'investigational'}	True
DB00885	{'approved', 'investigational'}	True
DB00886	{'investigational'}	True
DB00887	{'approved'}	True
DB00888	{'approved', 'investigational'}	True
DB00889	{'approved', 'investigational'}	True
DB00890	{'approved', 'investigational'}	True
DB00891	{'approved'}	True
DB00892	{'approved', 'investigational'}	True
DB00893	{'approved', 'vet_approved'}	True
DB00894	{'approved', 'investigational'}	True
DB00895	{'approved'}	True
DB00896	{'approved'}	True
DB00897	{'approved', 'investigational'}	True
DB00898	{'approved'}	True
DB00899	{'approved'}	True
DB00900	{'approved'}	True
DB00901	{'withdrawn'}	True
DB00902	{'approved'}	True
DB00903	{'approved', 'investigational'}	True
DB00904	{'approved', 'withdrawn'}	True
DB00905	{'approved', 'investigational'}	True
DB00906	{'approved', 'investigational'}	True
DB00907	{'approved', 'illicit'}	True
DB00908	{'approved', 'investigational'}	True
DB00909	{'approved', 'investigational'}	True
DB00910	{'approved', 'investigational'}	True
DB00911	{'approved', 'investigational'}	True
DB00912	{'approved', 'investigational'}	True
DB00913	{'approved', 'illicit'}	True
DB00914	{'approved', 'withdrawn', 'investigational'}	True
DB00915	{'approved'}	True
DB00916	{'approved'}	True
DB00917	{'approved'}	True
DB00918	{'approved', 'investigational'}	True
DB00919	{'approved', 'vet_approved', 'investigational'}	True
DB00920	{'approved'}	True
DB00921	{'approved', 'illicit', 'vet_approved', 'investigational'}	True
DB00922	{'approved', 'investigational'}	True
DB00923	{'approved'}	True
DB00924	{'approved'}	True
DB00925	{'approved'}	True
DB00926	{'withdrawn'}	True
DB00927	{'approved'}	True
DB00928	{'approved', 'investigational'}	True
DB00929	{'approved'}	True
DB00930	{'approved'}	True
DB00931	{'approved', 'investigational'}	True
DB00932	{'approved', 'investigational'}	True
DB00933	{'approved', 'investigational'}	True
DB00934	{'approved', 'investigational'}	True
DB00935	{'approved', 'investigational'}	True
DB00936	{'approved', 'vet_approved', 'investigational'}	True
DB00937	{'approved', 'illicit'}	True
DB00938	{'approved'}	True
DB00939	{'approved', 'vet_approved'}	True
DB00940	{'approved', 'investigational'}	True
DB00941	{'approved'}	True
DB00942	{'approved'}	True
DB00943	{'approved', 'investigational'}	True
DB00944	{'approved'}	True
DB00945	{'approved', 'vet_approved'}	True
DB00946	{'approved', 'investigational'}	True
DB00947	{'approved', 'investigational'}	True
DB00948	{'approved', 'investigational'}	True
DB00949	{'approved'}	True
DB00950	{'approved', 'investigational'}	True
DB00951	{'approved', 'investigational'}	True
DB00952	{'approved', 'investigational'}	True
DB00953	{'approved'}	True
DB00954	{'experimental'}	True
DB00955	{'approved', 'investigational'}	True
DB00956	{'approved', 'illicit', 'investigational'}	True
DB00957	{'approved', 'investigational'}	True
DB00958	{'approved'}	True
DB00959	{'approved', 'vet_approved'}	True
DB00960	{'approved', 'investigational'}	True
DB00961	{'approved', 'vet_approved'}	True
DB00962	{'approved', 'illicit', 'investigational'}	True
DB00963	{'approved', 'withdrawn'}	True
DB00964	{'approved'}	True
DB00965	{'approved', 'investigational'}	True
DB00966	{'approved', 'investigational'}	True
DB00967	{'approved', 'investigational'}	True
DB00968	{'approved'}	True
DB00969	{'approved', 'withdrawn'}	True
DB00970	{'approved', 'investigational'}	True
DB00971	{'approved'}	True
DB00972	{'approved'}	True
DB00973	{'approved'}	True
DB00974	{'approved', 'vet_approved'}	True
DB00975	{'approved'}	True
DB00976	{'approved'}	True
DB00977	{'approved'}	True
DB00978	{'approved', 'investigational'}	True
DB00979	{'approved'}	True
DB00980	{'approved', 'investigational'}	True
DB00981	{'approved', 'investigational'}	True
DB00982	{'approved'}	True
DB00983	{'approved', 'investigational'}	True
DB00984	{'approved', 'illicit', 'investigational'}	True
DB00985	{'approved'}	True
DB00986	{'approved', 'vet_approved', 'investigational'}	True
DB00987	{'approved', 'investigational'}	True
DB00988	{'approved'}	True
DB00989	{'approved', 'investigational'}	True
DB00990	{'approved', 'investigational'}	True
DB00991	{'approved'}	True
DB00992	{'approved', 'investigational'}	True
DB00993	{'approved'}	True
DB00994	{'approved', 'vet_approved'}	True
DB00995	{'approved', 'investigational'}	True
DB00996	{'approved', 'investigational'}	True
DB00997	{'approved', 'investigational'}	True
DB00998	{'approved', 'investigational'}	True
DB00999	{'approved', 'vet_approved'}	True
DB01000	{'approved'}	True
DB01001	{'approved', 'vet_approved'}	True
DB01002	{'approved', 'investigational'}	True
DB01003	{'approved'}	True
DB01004	{'approved', 'investigational'}	True
DB01005	{'approved'}	True
DB01006	{'approved', 'investigational'}	True
DB01007	{'approved'}	True
DB01008	{'approved', 'investigational'}	True
DB01009	{'approved', 'vet_approved'}	True
DB01010	{'approved'}	True
DB01011	{'approved', 'investigational'}	True
DB01012	{'approved'}	True
DB01013	{'approved'}	True
DB01014	{'approved', 'investigational'}	True
DB01015	{'approved'}	True
DB01016	{'approved'}	True
DB01017	{'approved', 'investigational'}	True
DB01018	{'approved', 'investigational'}	True
DB01019	{'approved'}	True
DB01020	{'approved'}	True
DB01021	{'approved', 'vet_approved'}	True
DB01022	{'approved', 'investigational'}	True
DB01023	{'approved', 'investigational'}	True
DB01024	{'approved', 'investigational'}	True
DB01025	{'approved', 'withdrawn', 'investigational'}	True
DB01026	{'approved', 'investigational'}	True
DB01028	{'approved', 'vet_approved', 'withdrawn', 'investigational'}	True
DB01029	{'approved', 'investigational'}	True
DB01030	{'approved', 'investigational'}	True
DB01031	{'approved', 'illicit', 'withdrawn'}	True
DB01032	{'approved', 'investigational'}	True
DB01033	{'approved'}	True
DB01034	{'experimental'}	True
DB01035	{'approved'}	True
DB01036	{'approved', 'investigational'}	True
DB01037	{'approved', 'vet_approved', 'investigational'}	True
DB01038	{'withdrawn'}	True
DB01039	{'approved'}	True
DB01041	{'approved', 'withdrawn', 'investigational'}	True
DB01042	{'approved'}	True
DB01043	{'approved', 'investigational'}	True
DB01044	{'approved', 'withdrawn', 'investigational'}	True
DB01045	{'approved'}	True
DB01046	{'approved', 'investigational'}	True
DB01047	{'approved', 'investigational'}	True
DB01048	{'approved', 'investigational'}	True
DB01049	{'approved'}	True
DB01050	{'approved'}	True
DB01051	{'approved', 'vet_approved', 'withdrawn', 'investigational'}	True
DB01053	{'approved', 'vet_approved'}	True
DB01054	{'approved', 'investigational'}	True
DB01055	{'experimental'}	True
DB01056	{'approved'}	True
DB01057	{'approved'}	True
DB01058	{'approved', 'vet_approved', 'investigational'}	True
DB01059	{'approved'}	True
DB01060	{'approved', 'vet_approved'}	True
DB01061	{'approved'}	True
DB01062	{'approved', 'investigational'}	True
DB01063	{'approved'}	True
DB01064	{'approved', 'investigational'}	True
DB01065	{'approved', 'vet_approved', 'nutraceutical'}	True
DB01066	{'approved', 'investigational'}	True
DB01067	{'approved', 'investigational'}	True
DB01068	{'approved', 'illicit'}	True
DB01069	{'approved', 'investigational'}	True
DB01070	{'approved'}	True
DB01071	{'experimental'}	True
DB01072	{'approved', 'investigational'}	True
DB01073	{'approved'}	True
DB01074	{'approved', 'investigational'}	True
DB01075	{'approved', 'investigational'}	True
DB01076	{'approved'}	True
DB01077	{'approved'}	True
DB01078	{'approved'}	True
DB01079	{'approved', 'withdrawn', 'investigational'}	True
DB01080	{'approved'}	True
DB01081	{'approved', 'illicit'}	True
DB01082	{'approved', 'vet_approved'}	True
DB01083	{'approved', 'investigational'}	True
DB01084	{'approved'}	True
DB01085	{'approved', 'investigational'}	True
DB01086	{'approved', 'investigational'}	True
DB01087	{'approved'}	True
DB01088	{'approved', 'investigational'}	True
DB01089	{'approved'}	True
DB01090	{'approved'}	True
DB01091	{'approved'}	True
DB01092	{'approved'}	True
DB01093	{'approved', 'vet_approved'}	True
DB01094	{'experimental'}	True
DB01095	{'approved'}	True
DB01096	{'approved'}	True
DB01097	{'approved', 'investigational'}	True
DB01098	{'approved'}	True
DB01099	{'approved', 'investigational'}	True
DB01100	{'approved'}	True
DB01101	{'approved', 'investigational'}	True
DB01102	{'approved'}	True
DB01103	{'investigational'}	True
DB01104	{'approved'}	True
DB01105	{'approved', 'illicit', 'withdrawn', 'investigational'}	True
DB01106	{'approved', 'investigational'}	True
DB01107	{'approved', 'illicit', 'withdrawn'}	True
DB01108	{'approved', 'vet_approved', 'withdrawn', 'investigational'}	True
DB01109	{'approved', 'investigational'}	True
DB01110	{'approved', 'vet_approved', 'investigational'}	True
DB01111	{'approved', 'vet_approved'}	True
DB01112	{'approved'}	True
DB01113	{'approved', 'investigational'}	True
DB01114	{'approved'}	True
DB01115	{'approved'}	True
DB01116	{'approved', 'investigational'}	True
DB01117	{'approved'}	True
DB01118	{'approved', 'investigational'}	True
DB01119	{'approved'}	True
DB01120	{'approved'}	True
DB01121	{'approved'}	True
DB01122	{'approved'}	True
DB01123	{'approved'}	True
DB01124	{'approved', 'investigational'}	True
DB01125	{'approved'}	True
DB01126	{'approved', 'investigational'}	True
DB01127	{'approved'}	True
DB01128	{'approved'}	True
DB01129	{'approved', 'investigational'}	True
DB01130	{'approved', 'investigational'}	True
DB01131	{'approved'}	True
DB01132	{'approved', 'investigational'}	True
DB01133	{'approved', 'vet_approved', 'investigational'}	True
DB01134	{'vet_approved', 'experimental'}	True
DB01135	{'approved'}	True
DB01136	{'approved', 'investigational'}	True
DB01137	{'approved', 'investigational'}	True
DB01138	{'approved'}	True
DB01139	{'approved', 'vet_approved'}	True
DB01140	{'approved', 'vet_approved', 'withdrawn'}	True
DB01141	{'approved', 'investigational'}	True
DB01142	{'approved', 'investigational'}	True
DB01143	{'approved', 'investigational'}	True
DB01144	{'approved', 'investigational'}	True
DB01145	{'approved'}	True
DB01146	{'approved', 'investigational'}	True
DB01147	{'approved', 'vet_approved', 'investigational'}	True
DB01148	{'approved'}	True
DB01149	{'approved', 'withdrawn'}	True
DB01150	{'approved'}	True
DB01151	{'approved', 'investigational'}	True
DB01152	{'approved', 'withdrawn'}	True
DB01153	{'approved', 'investigational'}	True
DB01154	{'approved', 'vet_approved'}	True
DB01155	{'approved', 'investigational'}	True
DB01156	{'approved'}	True
DB01157	{'approved', 'investigational'}	True
DB01158	{'approved'}	True
DB01159	{'approved', 'vet_approved'}	True
DB01160	{'approved', 'vet_approved'}	True
DB01161	{'approved', 'investigational'}	True
DB01162	{'approved'}	True
DB01163	{'withdrawn', 'investigational'}	True
DB01164	{'approved'}	True
DB01165	{'approved'}	True
DB01166	{'approved', 'investigational'}	True
DB01167	{'approved', 'investigational'}	True
DB01168	{'approved', 'investigational'}	True
DB01169	{'approved', 'investigational'}	True
DB01170	{'approved'}	True
DB01171	{'approved', 'investigational'}	True
DB01172	{'approved', 'vet_approved', 'investigational'}	True
DB01173	{'approved'}	True
DB01174	{'approved', 'investigational'}	True
DB01175	{'approved'}	True
DB01176	{'approved'}	True
DB01177	{'approved'}	True
DB01178	{'approved', 'withdrawn', 'investigational'}	True
DB01179	{'approved'}	True
DB01180	{'approved'}	True
DB01181	{'approved'}	True
DB01182	{'approved'}	True
DB01183	{'approved', 'vet_approved'}	True
DB01184	{'approved', 'vet_approved', 'investigational'}	True
DB01185	{'approved', 'illicit'}	True
DB01186	{'approved', 'vet_approved', 'withdrawn', 'investigational'}	True
